url_path,views_total,views_unique
/Project-MONAI/tutorials,2472,1399
/Project-MONAI/tutorials/tree/main/3d_segmentation,2028,487
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,1477,395
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,1306,362
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,1062,299
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,1054,319
/Project-MONAI/tutorials/tree/main/auto3dseg,1035,231
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,1009,234
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,925,204
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,815,243
