referrer,views_total,views_unique
Google,2507,881
github.com,1307,362
monai.readthedocs.io,275,101
chatgpt.com,221,100
Bing,201,59
project-monai.github.io,139,57
DuckDuckGo,74,12
claude.ai,53,10
doubao.com,49,14
monai-dev.readthedocs.io,30,14
