url_path,views_total,views_unique
/Project-MONAI/tutorials,2498,1413
/Project-MONAI/tutorials/tree/main/3d_segmentation,2154,510
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,1430,386
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,1297,331
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,1224,342
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,1203,337
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,966,240
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,960,243
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,903,266
/Project-MONAI/tutorials/tree/main/3d_classification,813,203
