referrer,views_total,views_unique
Google,12165,1443
monai.io,3472,462
docs.monai.io,3194,403
github.com,3104,286
Bing,444,52
link.zhihu.com,326,48
link.csdn.net,241,30
cn.bing.com,239,23
5axxw.com,131,5
DuckDuckGo,116,22
