url_path,views_total,views_unique
/Project-MONAI/tutorials,2226,1427
/Project-MONAI/tutorials/tree/main/3d_segmentation,721,412
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,553,316
/Project-MONAI/tutorials/tree/main/generation/maisi,443,168
/Project-MONAI/tutorials/tree/main,439,281
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,431,224
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,422,234
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,413,237
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,372,234
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,365,199
