time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-14 00:00:00+00:00,3,3,221,81
2025-09-15 00:00:00+00:00,9,9,1162,310
2025-09-16 00:00:00+00:00,148,13,1507,367
2025-09-17 00:00:00+00:00,49,26,1175,291
2025-09-18 00:00:00+00:00,48,33,1427,344
2025-09-19 00:00:00+00:00,48,31,999,276
2025-09-20 00:00:00+00:00,18,15,510,143
2025-09-21 00:00:00+00:00,58,22,576,154
2025-09-22 00:00:00+00:00,121,56,1401,359
2025-09-23 00:00:00+00:00,55,30,1119,337
2025-09-24 00:00:00+00:00,34,23,1220,320
2025-09-25 00:00:00+00:00,62,38,1317,319
2025-09-26 00:00:00+00:00,78,38,1399,338
2025-09-27 00:00:00+00:00,23,19,698,196
2025-09-28 00:00:00+00:00,8,7,240,71
