referrer,views_total,views_unique
github.com,3253,558
Google,2569,628
docs.monai.io,1536,357
monai.io,980,266
paperswithcode.com,117,28
notebooks.githubusercontent.com,49,23
covid-segmentation.grand-challenge.org,40,16
medium.com,36,16
colab.research.google.com,33,13
link.zhihu.com,31,15
