referrer,views_total,views_unique
Google,14875,1711
monai.io,3862,453
docs.monai.io,3241,392
github.com,2936,346
Bing,762,106
cn.bing.com,551,46
link.zhihu.com,255,44
notebooks.githubusercontent.com,178,22
DuckDuckGo,148,19
paperswithcode.com,121,5
