referrer,views_total,views_unique
Google,1462,535
github.com,823,250
monai.readthedocs.io,231,72
Bing,164,58
chatgpt.com,139,68
project-lighter.github.io,42,4
search.brave.com,34,8
DuckDuckGo,28,5
monai-dev.readthedocs.io,27,11
statics.teams.cdn.office.net,23,19
