url_path,views_total,views_unique
/Project-MONAI/tutorials,710,455
/Project-MONAI/tutorials/tree/main/3d_segmentation,145,95
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,129,79
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,126,70
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,126,62
/Project-MONAI/Tutorials,119,95
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,115,64
/Project-MONAI/tutorials/tree/main,98,75
/Project-MONAI/tutorials/tree/main/detection,94,43
/Project-MONAI/tutorials/blob/main/auto3dseg/README.md,92,56
