referrer,views_total,views_unique
Google,14965,1679
monai.io,3845,457
docs.monai.io,3283,388
github.com,2970,347
Bing,801,102
cn.bing.com,560,48
link.zhihu.com,223,39
notebooks.githubusercontent.com,187,25
DuckDuckGo,168,22
paperswithcode.com,125,6
