referrer,views_total,views_unique
Google,2615,835
github.com,647,206
monai.readthedocs.io,282,88
Bing,278,87
chatgpt.com,231,82
project-monai.github.io,115,47
monai-dev.readthedocs.io,76,20
link.gitcode.com,40,8
link.zhihu.com,32,3
perplexity.ai,26,6
