url_path,views_total,views_unique
/Project-MONAI/tutorials,848,540
/Project-MONAI/tutorials/tree/main/3d_segmentation,143,100
/Project-MONAI/tutorials/tree/main,135,86
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,131,73
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,105,53
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,104,58
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,96,53
/Project-MONAI/tutorials/blob/main/auto3dseg/README.md,91,58
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,85,43
/Project-MONAI/tutorials/issues,69,26
