referrer,views_total,views_unique
Google,13176,1545
monai.io,4163,472
docs.monai.io,3562,385
github.com,3040,297
Bing,899,88
cn.bing.com,258,28
link.zhihu.com,242,37
monai.medium.com,233,29
statics.teams.cdn.office.net,229,36
paperswithcode.com,177,27
