referrer,views_total,views_unique
Google,4525,981
github.com,4291,712
docs.monai.io,2222,531
monai.io,1443,363
link.csdn.net,69,17
medici-codalab-main.eastus.cloudapp.azure.com,63,10
colab.research.google.com,62,14
l.facebook.com,41,6
DuckDuckGo,38,19
linkedin.com,37,12
