time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-15 00:00:00+00:00,3,3,2000,262
2024-02-16 00:00:00+00:00,7,7,3043,388
2024-02-17 00:00:00+00:00,3,3,1297,203
2024-02-18 00:00:00+00:00,1,1,2127,245
2024-02-19 00:00:00+00:00,16,14,3672,443
2024-02-20 00:00:00+00:00,7,7,4695,562
2024-02-21 00:00:00+00:00,8,8,4375,536
2024-02-22 00:00:00+00:00,16,10,4574,491
2024-02-23 00:00:00+00:00,8,6,3769,486
2024-02-24 00:00:00+00:00,5,4,1616,236
2024-02-25 00:00:00+00:00,10,7,1680,262
2024-02-26 00:00:00+00:00,27,12,4297,586
2024-02-27 00:00:00+00:00,12,9,4774,552
2024-02-28 00:00:00+00:00,21,11,4426,510
2024-02-29 00:00:00+00:00,21,11,1875,255
