referrer,views_total,views_unique
Google,2848,990
github.com,1165,337
monai.readthedocs.io,419,116
chatgpt.com,192,77
Bing,187,57
project-monai.github.io,89,50
monai-dev.readthedocs.io,63,26
statics.teams.cdn.office.net,48,20
DuckDuckGo,46,12
search.brave.com,34,12
