url_path,views_total,views_unique
/Project-MONAI/tutorials,3613,1511
/Project-MONAI/tutorials/tree/main/3d_segmentation,1187,540
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,742,393
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,719,330
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,650,325
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,619,347
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,544,287
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,445,206
/Project-MONAI/tutorials/search,424,106
/Project-MONAI/tutorials/tree/main/3d_classification,332,181
