url_path,views_total,views_unique
/Project-MONAI/tutorials,2406,1447
/Project-MONAI/tutorials/tree/main/3d_segmentation,842,448
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,700,331
/Project-MONAI/tutorials/tree/main/generation/maisi,608,185
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,576,272
/Project-MONAI/tutorials/tree/main,497,304
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,474,234
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,470,241
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,458,251
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,434,219
