referrer,views_total,views_unique
Google,2722,881
github.com,1373,371
monai.readthedocs.io,291,101
chatgpt.com,278,96
Bing,197,74
project-monai.github.io,175,67
monai-dev.readthedocs.io,68,21
statics.teams.cdn.office.net,51,12
qwant.com,47,9
dagshub.com,45,1
