url_path,views_total,views_unique
/Project-MONAI/tutorials,2819,1601
/Project-MONAI/tutorials/tree/main/3d_segmentation,2477,589
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,1927,468
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,1700,441
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,1322,353
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,1096,290
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,929,251
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,887,264
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,823,231
/Project-MONAI/tutorials/tree/main/auto3dseg,796,224
