referrer,views_total,views_unique
Google,13318,1623
monai.io,4573,517
docs.monai.io,3831,406
github.com,3342,299
Bing,777,113
monai.medium.com,212,15
DuckDuckGo,205,24
link.zhihu.com,178,37
youtube.com,151,19
paperswithcode.com,150,23
