time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-25 00:00:00+00:00,20,12,746,320
2026-03-26 00:00:00+00:00,26,20,824,315
2026-03-27 00:00:00+00:00,24,18,743,300
2026-03-28 00:00:00+00:00,13,7,450,161
2026-03-29 00:00:00+00:00,10,10,481,181
2026-03-30 00:00:00+00:00,18,16,777,298
2026-03-31 00:00:00+00:00,23,18,766,279
2026-04-01 00:00:00+00:00,45,9,709,270
2026-04-02 00:00:00+00:00,17,16,669,293
2026-04-03 00:00:00+00:00,21,12,687,258
2026-04-04 00:00:00+00:00,13,10,388,186
2026-04-05 00:00:00+00:00,16,13,387,142
2026-04-06 00:00:00+00:00,15,11,606,209
2026-04-07 00:00:00+00:00,10,8,852,305
