time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-15 00:00:00+00:00,5,5,1810,231
2024-03-16 00:00:00+00:00,2,2,1982,268
2024-03-17 00:00:00+00:00,1,1,2177,287
2024-03-18 00:00:00+00:00,9,9,5150,591
2024-03-19 00:00:00+00:00,30,11,5075,582
2024-03-20 00:00:00+00:00,34,17,4738,560
2024-03-21 00:00:00+00:00,96,20,4301,566
2024-03-22 00:00:00+00:00,13,10,3563,503
2024-03-23 00:00:00+00:00,4,4,1832,245
2024-03-24 00:00:00+00:00,1,1,2152,288
2024-03-25 00:00:00+00:00,13,13,4680,546
2024-03-26 00:00:00+00:00,16,13,5428,595
2024-03-27 00:00:00+00:00,29,12,4191,563
2024-03-28 00:00:00+00:00,11,10,4472,523
2024-03-29 00:00:00+00:00,4,4,1612,197
