url_path,views_total,views_unique
/Project-MONAI/tutorials/tree/main/3d_segmentation,2229,506
/Project-MONAI/tutorials,2162,1217
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,1497,364
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,1333,369
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,1219,289
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,1113,268
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,1095,207
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,911,230
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,759,232
/Project-MONAI/tutorials/tree/main/3d_classification,650,156
