time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-09-26 00:00:00+00:00,2.0,2.0,780,247
2024-09-27 00:00:00+00:00,9.0,6.0,1442,404
2024-09-28 00:00:00+00:00,2.0,2.0,666,190
2024-09-29 00:00:00+00:00,11.0,5.0,864,228
2024-09-30 00:00:00+00:00,34.0,7.0,1597,404
2024-10-01 00:00:00+00:00,3.0,3.0,1410,382
2024-10-02 00:00:00+00:00,4.0,4.0,1413,385
2024-10-03 00:00:00+00:00,5.0,3.0,1372,368
2024-10-04 00:00:00+00:00,2.0,2.0,1098,317
2024-10-05 00:00:00+00:00,8.0,3.0,716,199
2024-10-06 00:00:00+00:00,,,820,214
2024-10-07 00:00:00+00:00,7.0,4.0,1306,395
2024-10-08 00:00:00+00:00,13.0,5.0,1644,441
2024-10-09 00:00:00+00:00,45.0,7.0,1813,401
2024-10-10 00:00:00+00:00,25.0,8.0,1057,230
