url_path,views_total,views_unique
/Project-MONAI/tutorials,1025,772
/Project-MONAI/tutorials/tree/main/3d_segmentation,287,179
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,256,157
/Project-MONAI/tutorials/tree/main,250,159
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,230,132
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,164,109
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,147,86
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,147,81
/Project-MONAI/tutorials/blob/main/auto3dseg/README.md,136,84
/Project-MONAI/tutorials/blob/main/generation/maisi/README.md,124,82
