referrer,views_total,views_unique
Google,8683,1368
monai.io,3220,473
docs.monai.io,2764,437
github.com,2311,290
Bing,442,98
statics.teams.cdn.office.net,311,57
colab.research.google.com,134,25
link.zhihu.com,133,27
cn.bing.com,126,26
notebooks.githubusercontent.com,111,30
