url_path,views_total,views_unique
/Project-MONAI/tutorials,2740,1501
/Project-MONAI/tutorials/tree/main/3d_segmentation,2690,605
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,1789,448
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,1582,394
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,1389,333
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,1358,365
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,1215,309
/Project-MONAI/tutorials/tree/main/auto3dseg,1060,203
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,1031,241
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,973,284
