time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-13 00:00:00+00:00,3.0,3.0,2148,281
2024-05-14 00:00:00+00:00,10.0,10.0,4637,575
2024-05-15 00:00:00+00:00,10.0,9.0,4226,556
2024-05-16 00:00:00+00:00,16.0,11.0,4538,579
2024-05-17 00:00:00+00:00,8.0,8.0,3316,458
2024-05-18 00:00:00+00:00,8.0,7.0,2463,257
2024-05-19 00:00:00+00:00,17.0,11.0,2700,266
2024-05-20 00:00:00+00:00,42.0,25.0,5546,532
2024-05-21 00:00:00+00:00,27.0,12.0,4463,554
2024-05-22 00:00:00+00:00,22.0,11.0,4727,595
2024-05-23 00:00:00+00:00,20.0,14.0,4094,531
2024-05-24 00:00:00+00:00,10.0,9.0,3530,496
2024-05-25 00:00:00+00:00,14.0,9.0,1696,260
2024-05-26 00:00:00+00:00,,,1618,270
2024-05-27 00:00:00+00:00,5.0,5.0,1910,272
