url_path,views_total,views_unique
/Project-MONAI/tutorials,3682,1532
/Project-MONAI/tutorials/tree/main/3d_segmentation,1139,546
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,655,329
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,625,356
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,582,322
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,547,308
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,513,337
/Project-MONAI/tutorials/tree/main/auto3dseg,338,184
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,331,177
/Project-MONAI/tutorials/tree/main/3d_classification,311,177
