referrer,views_total,views_unique
Google,3631,801
github.com,3462,513
docs.monai.io,1666,391
monai.io,1214,272
colab.research.google.com,84,15
dev.azure.com,72,3
medici-codalab-main.eastus.cloudapp.azure.com,55,8
paperswithcode.com,43,19
Bing,43,18
covid-segmentation.grand-challenge.org,42,15
