url_path,views_total,views_unique
/Project-MONAI/tutorials,2320,1417
/Project-MONAI/tutorials/tree/main/3d_segmentation,1931,492
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,1598,376
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,1400,359
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,1353,332
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,891,229
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,864,256
/Project-MONAI/tutorials/tree/main/auto3dseg,857,187
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,819,216
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,771,247
