time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-07-30 00:00:00+00:00,3,3,737,178
2025-07-31 00:00:00+00:00,18,12,1164,334
2025-08-01 00:00:00+00:00,10,10,1237,301
2025-08-02 00:00:00+00:00,21,9,596,189
2025-08-03 00:00:00+00:00,3,3,515,179
2025-08-04 00:00:00+00:00,19,14,1363,372
2025-08-05 00:00:00+00:00,14,13,1432,380
2025-08-06 00:00:00+00:00,15,12,1269,381
2025-08-07 00:00:00+00:00,8,7,1317,339
2025-08-08 00:00:00+00:00,5,5,1182,284
2025-08-09 00:00:00+00:00,7,5,506,150
2025-08-10 00:00:00+00:00,10,8,535,162
2025-08-11 00:00:00+00:00,56,15,1389,371
2025-08-12 00:00:00+00:00,891,15,1290,332
2025-08-13 00:00:00+00:00,12,11,492,158
