referrer,views_total,views_unique
Google,6132,1558
docs.monai.io,1539,343
monai.io,1504,409
github.com,1361,279
Bing,422,115
statics.teams.cdn.office.net,195,53
chatgpt.com,155,32
cn.bing.com,132,45
link.csdn.net,128,34
notebooks.githubusercontent.com,73,20
