referrer,views_total,views_unique
Google,4898,1364
docs.monai.io,1256,338
github.com,1107,257
monai.io,874,234
chatgpt.com,357,113
Bing,341,82
DuckDuckGo,98,16
statics.teams.cdn.office.net,85,25
paperswithcode.com,79,17
cn.bing.com,76,29
