time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-24 00:00:00+00:00,2.0,2.0,607,145
2024-11-25 00:00:00+00:00,5.0,4.0,2420,579
2024-11-26 00:00:00+00:00,4.0,3.0,2005,522
2024-11-27 00:00:00+00:00,6.0,4.0,1930,472
2024-11-28 00:00:00+00:00,4.0,3.0,1646,438
2024-11-29 00:00:00+00:00,6.0,5.0,1440,350
2024-11-30 00:00:00+00:00,1.0,1.0,834,199
2024-12-01 00:00:00+00:00,2.0,2.0,869,213
2024-12-02 00:00:00+00:00,6.0,5.0,1902,514
2024-12-03 00:00:00+00:00,5.0,4.0,2110,550
2024-12-04 00:00:00+00:00,7.0,6.0,1981,499
2024-12-05 00:00:00+00:00,57.0,9.0,2123,503
2024-12-06 00:00:00+00:00,4.0,4.0,1812,447
2024-12-07 00:00:00+00:00,2.0,2.0,963,217
2024-12-08 00:00:00+00:00,,,445,89
