referrer,views_total,views_unique
github.com,4249,669
Google,3807,908
docs.monai.io,2070,453
monai.io,1248,338
covid-segmentation.grand-challenge.org,68,23
Bing,60,24
paperswithcode.com,59,22
cn.bing.com,46,18
colab.research.google.com,44,19
elearningv4.nuk.edu.tw,43,15
