referrer,views_total,views_unique
Google,1381,476
github.com,1046,260
monai.readthedocs.io,287,81
Bing,111,44
chatgpt.com,107,57
teams.public.onecdn.static.microsoft,35,8
yuque.com,25,4
monai-dev.readthedocs.io,24,12
notebooks.githubusercontent.com,23,6
search.brave.com,18,7
