url_path,views_total,views_unique
/Project-MONAI/tutorials,2062,1321
/Project-MONAI/tutorials/tree/main/3d_segmentation,688,375
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,680,318
/Project-MONAI/tutorials/tree/main/generation/maisi,599,170
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,456,247
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,430,207
/Project-MONAI/tutorials/tree/main,394,233
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,380,204
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,311,169
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,273,164
