url_path,views_total,views_unique
/Project-MONAI/tutorials,1872,1132
/Project-MONAI/tutorials/tree/main/3d_segmentation,517,302
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,354,192
/Project-MONAI/tutorials/tree/main/generation/maisi,309,108
/Project-MONAI/tutorials/tree/main,267,186
/Project-MONAI/tutorials/tree/main/auto3dseg,236,142
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,215,128
/Project-MONAI/tutorials/tree/main/generation,205,85
/Project-MONAI/tutorials/tree/main/3d_classification,202,123
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,199,130
