url_path,views_total,views_unique
/Project-MONAI/tutorials,3470,1528
/Project-MONAI/tutorials/tree/main/3d_segmentation,1327,540
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,801,393
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,733,369
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,575,262
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,528,251
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,519,272
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,427,230
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,375,169
/Project-MONAI/tutorials/tree/main/auto3dseg,346,135
