referrer,views_total,views_unique
github.com,3613,632
Google,3365,807
docs.monai.io,1652,408
monai.io,1355,367
covid-segmentation.grand-challenge.org,109,32
elearningv4.nuk.edu.tw,82,21
link.csdn.net,69,12
paperswithcode.com,53,20
Bing,43,14
kitware.com,36,6
