referrer,views_total,views_unique
Google,1070,420
github.com,856,231
monai.readthedocs.io,199,81
chatgpt.com,111,68
Bing,58,30
teams.public.onecdn.static.microsoft,39,15
linkedin.com,32,16
search.brave.com,30,8
DuckDuckGo,29,13
arxiv.org,16,3
