time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-31 00:00:00+00:00,6.0,6.0,935,214
2025-02-01 00:00:00+00:00,9.0,6.0,702,184
2025-02-02 00:00:00+00:00,4.0,4.0,765,203
2025-02-03 00:00:00+00:00,10.0,9.0,1895,433
2025-02-04 00:00:00+00:00,5.0,5.0,1970,451
2025-02-05 00:00:00+00:00,15.0,13.0,1652,471
2025-02-06 00:00:00+00:00,18.0,13.0,1971,492
2025-02-07 00:00:00+00:00,15.0,9.0,1552,394
2025-02-08 00:00:00+00:00,9.0,9.0,806,214
2025-02-09 00:00:00+00:00,6.0,5.0,815,237
2025-02-10 00:00:00+00:00,12.0,10.0,1808,477
2025-02-11 00:00:00+00:00,14.0,11.0,1713,463
2025-02-12 00:00:00+00:00,,,2119,501
2025-02-13 00:00:00+00:00,7.0,7.0,1694,471
2025-02-14 00:00:00+00:00,2.0,2.0,817,181
