url_path,views_total,views_unique
/Project-MONAI/tutorials,2148,1263
/Project-MONAI/tutorials/tree/main/3d_segmentation,1732,411
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,1316,332
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,1196,336
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,1052,276
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,875,233
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,760,189
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,749,194
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,688,209
/Project-MONAI/tutorials/tree/main/auto3dseg,664,147
