referrer,views_total,views_unique
github.com,3656,562
Google,3652,882
docs.monai.io,1709,408
monai.io,1261,294
paperswithcode.com,67,27
colab.research.google.com,55,20
Bing,47,19
medici-codalab-main.eastus.cloudapp.azure.com,45,8
covid-segmentation.grand-challenge.org,39,17
kitware.com,27,4
