url_path,views_total,views_unique
/Project-MONAI/tutorials,872,559
/Project-MONAI/tutorials/tree/main,135,87
/Project-MONAI/tutorials/tree/main/3d_segmentation,132,88
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,121,53
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,120,69
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,111,52
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,110,58
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,109,63
/Project-MONAI/tutorials/blob/main/auto3dseg/README.md,98,65
/Project-MONAI/tutorials/blob/main/3d_classification/densenet_training_array.ipynb,73,46
