referrer,views_total,views_unique
Google,13739,1515
monai.io,4223,517
docs.monai.io,3559,431
github.com,3413,381
Bing,559,74
statics.teams.cdn.office.net,343,46
link.zhihu.com,253,50
link.csdn.net,197,37
colab.research.google.com,171,26
DuckDuckGo,130,17
