url_path,views_total,views_unique
/Project-MONAI/tutorials/tree/main/3d_segmentation,2447,531
/Project-MONAI/tutorials,2335,1301
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,1554,379
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,1442,377
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,1259,342
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,1236,272
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,1015,240
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,954,208
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,836,250
/Project-MONAI/tutorials/tree/main/auto3dseg,780,165
