referrer,views_total,views_unique
Google,10127,1331
monai.io,2576,322
docs.monai.io,2299,291
github.com,2243,247
Bing,699,103
DuckDuckGo,274,15
cn.bing.com,235,33
monai.medium.com,172,14
yandex.ru,143,6
search.brave.com,135,10
