referrer,views_total,views_unique
Google,5624,1393
monai.io,1749,411
docs.monai.io,1263,334
github.com,1100,247
Bing,316,82
chatgpt.com,193,61
statics.teams.cdn.office.net,185,37
notebooks.githubusercontent.com,142,39
cn.bing.com,124,43
DuckDuckGo,82,16
