time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-05 00:00:00+00:00,47,33,805,306
2026-03-06 00:00:00+00:00,142,48,746,275
2026-03-07 00:00:00+00:00,40,36,388,146
2026-03-08 00:00:00+00:00,20,13,359,155
2026-03-09 00:00:00+00:00,32,14,1007,310
2026-03-10 00:00:00+00:00,37,33,888,290
2026-03-11 00:00:00+00:00,29,25,973,326
2026-03-12 00:00:00+00:00,14,13,809,291
2026-03-13 00:00:00+00:00,14,12,555,203
2026-03-14 00:00:00+00:00,321,12,344,127
2026-03-15 00:00:00+00:00,10,8,465,136
2026-03-16 00:00:00+00:00,55,11,790,257
2026-03-17 00:00:00+00:00,99,10,867,252
2026-03-18 00:00:00+00:00,54,13,872,314
