referrer,views_total,views_unique
Google,13607,1417
monai.io,4365,487
docs.monai.io,3931,462
github.com,2797,315
Bing,507,62
link.zhihu.com,375,57
notebooks.githubusercontent.com,207,23
paperswithcode.com,187,22
colab.research.google.com,171,26
youtube.com,165,17
