url_path,views_total,views_unique
/Project-MONAI/tutorials,1832,1164
/Project-MONAI/tutorials/tree/main/3d_segmentation,547,319
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,530,282
/Project-MONAI/tutorials/tree/main/generation/maisi,481,149
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,401,270
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,370,197
/Project-MONAI/tutorials/tree/main,362,250
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,359,223
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,332,201
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,331,176
