referrer,views_total,views_unique
Google,1264,492
github.com,986,279
monai.readthedocs.io,199,76
chatgpt.com,182,74
Bing,91,47
notebooks.githubusercontent.com,27,6
project-monai.github.io,20,8
monai-dev.readthedocs.io,16,7
x0cda6aypck.feishu.cn,16,1
github-com.translate.goog,14,2
