url_path,views_total,views_unique
/Project-MONAI/tutorials,2285,1344
/Project-MONAI/tutorials/tree/main/3d_segmentation,1888,483
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,1570,368
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,1342,350
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,1322,347
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,906,221
/Project-MONAI/tutorials/tree/main/auto3dseg,803,188
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,783,241
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,773,213
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,761,248
