url_path,views_total,views_unique
/Project-MONAI/tutorials,3603,1536
/Project-MONAI/tutorials/tree/main/3d_segmentation,1222,577
/Project-MONAI/tutorials/blob/main/3d_segmentation/unetr_btcv_segmentation_3d.ipynb,819,420
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,772,372
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,638,336
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,601,320
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,525,260
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,518,218
/Project-MONAI/tutorials/search,449,102
/Project-MONAI/tutorials/tree/main/3d_classification,369,202
