referrer,views_total,views_unique
Google,11600,1505
monai.io,3477,441
docs.monai.io,2688,323
github.com,2568,319
Bing,1051,113
colab.research.google.com,211,27
fr.search.yahoo.com,210,1
monai.medium.com,174,20
notebooks.githubusercontent.com,111,19
developer.nvidia.com,105,20
