referrer,views_total,views_unique
Google,13257,1459
monai.io,3127,389
docs.monai.io,2736,326
github.com,2163,240
Bing,855,76
statics.teams.cdn.office.net,256,36
notebooks.githubusercontent.com,142,30
monai.medium.com,131,18
colab.research.google.com,128,17
paperswithcode.com,90,15
