referrer,views_total,views_unique
Google,1405,483
github.com,1063,264
monai.readthedocs.io,289,86
Bing,116,46
chatgpt.com,107,57
teams.public.onecdn.static.microsoft,35,8
notebooks.githubusercontent.com,34,7
yuque.com,25,4
monai-dev.readthedocs.io,22,11
project-monai.github.io,17,8
