url_path,views_total,views_unique
/Project-MONAI/tutorials,1588,1034
/Project-MONAI/tutorials/tree/main/3d_segmentation,394,259
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,346,188
/Project-MONAI/tutorials/tree/main,302,216
/Project-MONAI/tutorials/tree/main/generation/maisi,295,115
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,284,164
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,267,159
/Project-MONAI/tutorials/tree/main/2d_segmentation/torch,217,120
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,198,135
/Project-MONAI/tutorials/tree/main/generation,195,90
