time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-15 00:00:00+00:00,6,6,1953,267
2024-01-16 00:00:00+00:00,32,17,4342,520
2024-01-17 00:00:00+00:00,16,9,4187,573
2024-01-18 00:00:00+00:00,35,8,4002,527
2024-01-19 00:00:00+00:00,39,15,4585,491
2024-01-20 00:00:00+00:00,8,8,1860,237
2024-01-21 00:00:00+00:00,7,5,1902,248
2024-01-22 00:00:00+00:00,10,9,4675,548
2024-01-23 00:00:00+00:00,7,6,4006,535
2024-01-24 00:00:00+00:00,7,7,3535,510
2024-01-25 00:00:00+00:00,7,7,3796,471
2024-01-26 00:00:00+00:00,2,2,2903,395
2024-01-27 00:00:00+00:00,6,6,1440,187
2024-01-28 00:00:00+00:00,4,4,1801,236
2024-01-29 00:00:00+00:00,3,2,1768,216
