url_path,views_total,views_unique
/Project-MONAI/tutorials,954,584
/Project-MONAI/tutorials/tree/main/3d_segmentation,147,108
/Project-MONAI/tutorials/tree/main,145,97
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_brats21_segmentation_3d.ipynb,139,71
/Project-MONAI/tutorials/blob/main/3d_segmentation/brats_segmentation_3d.ipynb,119,76
/Project-MONAI/tutorials/blob/main/auto3dseg/README.md,114,76
/Project-MONAI/tutorials/blob/main/3d_segmentation/swin_unetr_btcv_segmentation_3d.ipynb,111,73
/Project-MONAI/tutorials/tree/main/detection,111,30
/Project-MONAI/tutorials/blob/main/2d_classification/mednist_tutorial.ipynb,104,70
/Project-MONAI/tutorials/blob/main/3d_segmentation/spleen_segmentation_3d.ipynb,99,54
